Funciones;Sexo;Edad;Periodo;Total
Tasa de mortalidad;Hombres;17;2003;0,623055
Tasa de mortalidad;Hombres;17;2002;0,527104
Tasa de mortalidad;Hombres;17;2001;0,635162
Tasa de mortalidad;Hombres;17;2000;0,705189
Tasa de mortalidad;Hombres;17;1999;0,635467
Tasa de mortalidad;Hombres;17;1998;0,658758
Tasa de mortalidad;Hombres;17;1997;0,611503
Tasa de mortalidad;Hombres;17;1996;0,704379
Tasa de mortalidad;Hombres;17;1995;0,605985
Tasa de mortalidad;Hombres;17;1994;0,601619
Tasa de mortalidad;Hombres;17;1993;0,661565
Tasa de mortalidad;Hombres;17;1992;0,746208
Tasa de mortalidad;Hombres;17;1991;0,864899
Tasa de mortalidad;Hombres;18;2020;0,240142
Tasa de mortalidad;Hombres;18;2019;0,271306
Tasa de mortalidad;Hombres;18;2018;0,29565
Tasa de mortalidad;Hombres;18;2017;0,272035
Tasa de mortalidad;Hombres;18;2016;0,237251
Tasa de mortalidad;Hombres;18;2015;0,248838
Tasa de mortalidad;Hombres;18;2014;0,255186
Tasa de mortalidad;Hombres;18;2013;0,266531
Tasa de mortalidad;Hombres;18;2012;0,22833
Tasa de mortalidad;Hombres;18;2011;0,364649
Tasa de mortalidad;Hombres;18;2010;0,317749
Tasa de mortalidad;Hombres;18;2009;0,550562
Tasa de mortalidad;Hombres;18;2008;0,495034
Tasa de mortalidad;Hombres;18;2007;0,57522
Tasa de mortalidad;Hombres;18;2006;0,610894
Tasa de mortalidad;Hombres;18;2005;0,604582
Tasa de mortalidad;Hombres;18;2004;0,678992
Tasa de mortalidad;Hombres;18;2003;0,717201
Tasa de mortalidad;Hombres;18;2002;0,614305
Tasa de mortalidad;Hombres;18;2001;0,600422
Tasa de mortalidad;Hombres;18;2000;0,703432
Tasa de mortalidad;Hombres;18;1999;0,796352
Tasa de mortalidad;Hombres;18;1998;0,801316
Tasa de mortalidad;Hombres;18;1997;0,725285
Tasa de mortalidad;Hombres;18;1996;0,703455
Tasa de mortalidad;Hombres;18;1995;0,694176
Tasa de mortalidad;Hombres;18;1994;0,669781
Tasa de mortalidad;Hombres;18;1993;0,863611
Tasa de mortalidad;Hombres;18;1992;0,922702
Tasa de mortalidad;Hombres;18;1991;1,07522
Tasa de mortalidad;Hombres;19;2020;0,314053
Tasa de mortalidad;Hombres;19;2019;0,259632
Tasa de mortalidad;Hombres;19;2018;0,258229
Tasa de mortalidad;Hombres;19;2017;0,273842
Tasa de mortalidad;Hombres;19;2016;0,345402
Tasa de mortalidad;Hombres;19;2015;0,312743
Tasa de mortalidad;Hombres;19;2014;0,284312
Tasa de mortalidad;Hombres;19;2013;0,307423
Tasa de mortalidad;Hombres;19;2012;0,304179
Tasa de mortalidad;Hombres;19;2011;0,382208
Tasa de mortalidad;Hombres;19;2010;0,442604
Tasa de mortalidad;Hombres;19;2009;0,386216
Tasa de mortalidad;Hombres;19;2008;0,558603
Tasa de mortalidad;Hombres;19;2007;0,617689
Tasa de mortalidad;Hombres;19;2006;0,563646
Tasa de mortalidad;Hombres;19;2005;0,79586
Tasa de mortalidad;Hombres;19;2004;0,635104
Tasa de mortalidad;Hombres;19;2003;0,732507
Tasa de mortalidad;Hombres;19;2002;0,711611
Tasa de mortalidad;Hombres;19;2001;0,793111
Tasa de mortalidad;Hombres;19;2000;0,735315
Tasa de mortalidad;Hombres;19;1999;0,793896
Tasa de mortalidad;Hombres;19;1998;0,629795
Tasa de mortalidad;Hombres;19;1997;0,826453
Tasa de mortalidad;Hombres;19;1996;0,762678
Tasa de mortalidad;Hombres;19;1995;0,846075
Tasa de mortalidad;Hombres;19;1994;0,836707
Tasa de mortalidad;Hombres;19;1993;1,026278
Tasa de mortalidad;Hombres;19;1992;1,109797
Tasa de mortalidad;Hombres;19;1991;1,249125
Tasa de mortalidad;Hombres;20;2020;0,375875
Tasa de mortalidad;Hombres;20;2019;0,273088
Tasa de mortalidad;Hombres;20;2018;0,290398
Tasa de mortalidad;Hombres;20;2017;0,309937
Tasa de mortalidad;Hombres;20;2016;0,314682
Tasa de mortalidad;Hombres;20;2015;0,309792
Tasa de mortalidad;Hombres;20;2014;0,377612
Tasa de mortalidad;Hombres;20;2013;0,325779
Tasa de mortalidad;Hombres;20;2012;0,393403
Tasa de mortalidad;Hombres;20;2011;0,435572
Tasa de mortalidad;Hombres;20;2010;0,43978
Tasa de mortalidad;Hombres;20;2009;0,353849
Tasa de mortalidad;Hombres;20;2008;0,524587
Tasa de mortalidad;Hombres;20;2007;0,611164
Tasa de mortalidad;Hombres;20;2006;0,667773
Tasa de mortalidad;Hombres;20;2005;0,706513
Tasa de mortalidad;Hombres;20;2004;0,701144
Tasa de mortalidad;Hombres;20;2003;0,844751
Tasa de mortalidad;Hombres;20;2002;0,85579
Tasa de mortalidad;Hombres;20;2001;0,861532
Tasa de mortalidad;Hombres;20;2000;0,856671
Tasa de mortalidad;Hombres;20;1999;0,869871
Tasa de mortalidad;Hombres;20;1998;0,845419
Tasa de mortalidad;Hombres;20;1997;0,796016
Tasa de mortalidad;Hombres;20;1996;0,762719
Tasa de mortalidad;Hombres;20;1995;0,858569
Tasa de mortalidad;Hombres;20;1994;0,966807
Tasa de mortalidad;Hombres;20;1993;1,071127
Tasa de mortalidad;Hombres;20;1992;1,246218
Tasa de mortalidad;Hombres;20;1991;1,457181
Tasa de mortalidad;Hombres;21;2020;0,337567
Tasa de mortalidad;Hombres;21;2019;0,308558
Tasa de mortalidad;Hombres;21;2018;0,338808
Tasa de mortalidad;Hombres;21;2017;0,328544
Tasa de mortalidad;Hombres;21;2016;0,25401
Tasa de mortalidad;Hombres;21;2015;0,310444
Tasa de mortalidad;Hombres;21;2014;0,36407
Tasa de mortalidad;Hombres;21;2013;0,348611
Tasa de mortalidad;Hombres;21;2012;0,364837
Tasa de mortalidad;Hombres;21;2011;0,50923
Tasa de mortalidad;Hombres;21;2010;0,382781
Tasa de mortalidad;Hombres;21;2009;0,452481
Tasa de mortalidad;Hombres;21;2008;0,508901
Tasa de mortalidad;Hombres;21;2007;0,483998
Tasa de mortalidad;Hombres;21;2006;0,669382
Tasa de mortalidad;Hombres;21;2005;0,71823
Tasa de mortalidad;Hombres;21;2004;0,660276
Tasa de mortalidad;Hombres;21;2003;0,770167
Tasa de mortalidad;Hombres;21;2002;0,810232
Tasa de mortalidad;Hombres;21;2001;0,757624
Tasa de mortalidad;Hombres;21;2000;0,85947
Tasa de mortalidad;Hombres;21;1999;0,858362
Tasa de mortalidad;Hombres;21;1998;0,880491
Tasa de mortalidad;Hombres;21;1997;0,773284
Tasa de mortalidad;Hombres;21;1996;0,917115
Tasa de mortalidad;Hombres;21;1995;0,907852
Tasa de mortalidad;Hombres;21;1994;1,058772
Tasa de mortalidad;Hombres;21;1993;1,091134
Tasa de mortalidad;Hombres;21;1992;1,261423
Tasa de mortalidad;Hombres;21;1991;1,463735
Tasa de mortalidad;Hombres;22;2020;0,339335
Tasa de mortalidad;Hombres;22;2019;0,300422
Tasa de mortalidad;Hombres;22;2018;0,29584
Tasa de mortalidad;Hombres;22;2017;0,325631
Tasa de mortalidad;Hombres;22;2016;0,356131
Tasa de mortalidad;Hombres;22;2015;0,291205
Tasa de mortalidad;Hombres;22;2014;0,390979
Tasa de mortalidad;Hombres;22;2013;0,378361
Tasa de mortalidad;Hombres;22;2012;0,38039
Tasa de mortalidad;Hombres;22;2011;0,389073
Tasa de mortalidad;Hombres;22;2010;0,484586
Tasa de mortalidad;Hombres;22;2009;0,450739
Tasa de mortalidad;Hombres;22;2008;0,506507
Tasa de mortalidad;Hombres;22;2007;0,583472
Tasa de mortalidad;Hombres;22;2006;0,669893
Tasa de mortalidad;Hombres;22;2005;0,708092
Tasa de mortalidad;Hombres;22;2004;0,716415
Tasa de mortalidad;Hombres;22;2003;0,765476
Tasa de mortalidad;Hombres;22;2002;0,881507
Tasa de mortalidad;Hombres;22;2001;0,842757
Tasa de mortalidad;Hombres;22;2000;0,807336
Tasa de mortalidad;Hombres;22;1999;0,853226
Tasa de mortalidad;Hombres;22;1998;0,907393
Tasa de mortalidad;Hombres;22;1997;0,856472
Tasa de mortalidad;Hombres;22;1996;0,990007
Tasa de mortalidad;Hombres;22;1995;0,94815
Tasa de mortalidad;Hombres;22;1994;0,989168
Tasa de mortalidad;Hombres;22;1993;1,098498
Tasa de mortalidad;Hombres;22;1992;1,418117
Tasa de mortalidad;Hombres;22;1991;1,679191
Tasa de mortalidad;Hombres;23;2020;0,425854
Tasa de mortalidad;Hombres;23;2019;0,368012
Tasa de mortalidad;Hombres;23;2018;0,370336
Tasa de mortalidad;Hombres;23;2017;0,347226
Tasa de mortalidad;Hombres;23;2016;0,385639
Tasa de mortalidad;Hombres;23;2015;0,36497
Tasa de mortalidad;Hombres;23;2014;0,346233
Tasa de mortalidad;Hombres;23;2013;0,333646
Tasa de mortalidad;Hombres;23;2012;0,373319
Tasa de mortalidad;Hombres;23;2011;0,377569
Tasa de mortalidad;Hombres;23;2010;0,40559
Tasa de mortalidad;Hombres;23;2009;0,468251
Tasa de mortalidad;Hombres;23;2008;0,563818
Tasa de mortalidad;Hombres;23;2007;0,620541
Tasa de mortalidad;Hombres;23;2006;0,567992
Tasa de mortalidad;Hombres;23;2005;0,723171
Tasa de mortalidad;Hombres;23;2004;0,740829
Tasa de mortalidad;Hombres;23;2003;0,816859
Tasa de mortalidad;Hombres;23;2002;0,792929
Tasa de mortalidad;Hombres;23;2001;0,762296
Tasa de mortalidad;Hombres;23;2000;0,843163
Tasa de mortalidad;Hombres;23;1999;0,858532
Tasa de mortalidad;Hombres;23;1998;0,93703
Tasa de mortalidad;Hombres;23;1997;0,837131
Tasa de mortalidad;Hombres;23;1996;1,005406
Tasa de mortalidad;Hombres;23;1995;1,166199
Tasa de mortalidad;Hombres;23;1994;1,16598
Tasa de mortalidad;Hombres;23;1993;1,231482
Tasa de mortalidad;Hombres;23;1992;1,420276
Tasa de mortalidad;Hombres;23;1991;1,642057
Tasa de mortalidad;Hombres;24;2020;0,309576
Tasa de mortalidad;Hombres;24;2019;0,351005
Tasa de mortalidad;Hombres;24;2018;0,394198
Tasa de mortalidad;Hombres;24;2017;0,380434
Tasa de mortalidad;Hombres;24;2016;0,308822
Tasa de mortalidad;Hombres;24;2015;0,357866
Tasa de mortalidad;Hombres;24;2014;0,383569
Tasa de mortalidad;Hombres;24;2013;0,309157
Tasa de mortalidad;Hombres;24;2012;0,430579
Tasa de mortalidad;Hombres;24;2011;0,426424
Tasa de mortalidad;Hombres;24;2010;0,435856
Tasa de mortalidad;Hombres;24;2009;0,500419
Tasa de mortalidad;Hombres;24;2008;0,641729
Tasa de mortalidad;Hombres;24;2007;0,611327
Tasa de mortalidad;Hombres;24;2006;0,61473
Tasa de mortalidad;Hombres;24;2005;0,644691
Tasa de mortalidad;Hombres;24;2004;0,685453
Tasa de mortalidad;Hombres;24;2003;0,771926
Tasa de mortalidad;Hombres;24;2002;0,751584
Tasa de mortalidad;Hombres;24;2001;0,770782
Tasa de mortalidad;Hombres;24;2000;0,921442
Tasa de mortalidad;Hombres;24;1999;0,820813
Tasa de mortalidad;Hombres;24;1998;0,927349
Tasa de mortalidad;Hombres;24;1997;0,875625
Tasa de mortalidad;Hombres;24;1996;1,058843
Tasa de mortalidad;Hombres;24;1995;1,162706
Tasa de mortalidad;Hombres;24;1994;1,150123
Tasa de mortalidad;Hombres;24;1993;1,355178
Tasa de mortalidad;Hombres;24;1992;1,574398
Tasa de mortalidad;Hombres;24;1991;1,63959
Tasa de mortalidad;Hombres;25;2020;0,505657
Tasa de mortalidad;Hombres;25;2019;0,423254
Tasa de mortalidad;Hombres;25;2018;0,315628
Tasa de mortalidad;Hombres;25;2017;0,398328
Tasa de mortalidad;Hombres;25;2016;0,290242
Tasa de mortalidad;Hombres;25;2015;0,423641
Tasa de mortalidad;Hombres;25;2014;0,346619
Tasa de mortalidad;Hombres;25;2013;0,381038
Tasa de mortalidad;Hombres;25;2012;0,391241
Tasa de mortalidad;Hombres;25;2011;0,425582
Tasa de mortalidad;Hombres;25;2010;0,520074
Tasa de mortalidad;Hombres;25;2009;0,567451
Tasa de mortalidad;Hombres;25;2008;0,558581
Tasa de mortalidad;Hombres;25;2007;0,629942
Tasa de mortalidad;Hombres;25;2006;0,637784
Tasa de mortalidad;Hombres;25;2005;0,750664
Tasa de mortalidad;Hombres;25;2004;0,751694
Tasa de mortalidad;Hombres;25;2003;0,831905
Tasa de mortalidad;Hombres;25;2002;0,729566
Tasa de mortalidad;Hombres;25;2001;0,786368
Tasa de mortalidad;Hombres;25;2000;0,914782
Tasa de mortalidad;Hombres;25;1999;0,883709
Tasa de mortalidad;Hombres;25;1998;0,949852
Tasa de mortalidad;Hombres;25;1997;1,067429
Tasa de mortalidad;Hombres;25;1996;1,109679
Tasa de mortalidad;Hombres;25;1995;1,33073
Tasa de mortalidad;Hombres;25;1994;1,365641
Tasa de mortalidad;Hombres;25;1993;1,439758
Tasa de mortalidad;Hombres;25;1992;1,659934
Tasa de mortalidad;Hombres;25;1991;1,949391
Tasa de mortalidad;Hombres;26;2020;0,37714
Tasa de mortalidad;Hombres;26;2019;0,361585
Tasa de mortalidad;Hombres;26;2018;0,481385
Tasa de mortalidad;Hombres;26;2017;0,403639
Tasa de mortalidad;Hombres;26;2016;0,433289
Tasa de mortalidad;Hombres;26;2015;0,378251
Tasa de mortalidad;Hombres;26;2014;0,365243
Tasa de mortalidad;Hombres;26;2013;0,410726
Tasa de mortalidad;Hombres;26;2012;0,420898
Tasa de mortalidad;Hombres;26;2011;0,39165
Tasa de mortalidad;Hombres;26;2010;0,400697
Tasa de mortalidad;Hombres;26;2009;0,600071
Tasa de mortalidad;Hombres;26;2008;0,515257
Tasa de mortalidad;Hombres;26;2007;0,69206
Tasa de mortalidad;Hombres;26;2006;0,69523
Tasa de mortalidad;Hombres;26;2005;0,621017
Tasa de mortalidad;Hombres;26;2004;0,705241
Tasa de mortalidad;Hombres;26;2003;0,731764
Tasa de mortalidad;Hombres;26;2002;0,850141
Tasa de mortalidad;Hombres;26;2001;0,810034
Tasa de mortalidad;Hombres;26;2000;0,978664
Tasa de mortalidad;Hombres;26;1999;0,906662
Tasa de mortalidad;Hombres;26;1998;0,952175
Tasa de mortalidad;Hombres;26;1997;0,910904
Tasa de mortalidad;Hombres;26;1996;1,231843
Tasa de mortalidad;Hombres;26;1995;1,382081
Tasa de mortalidad;Hombres;26;1994;1,498102
Tasa de mortalidad;Hombres;26;1993;1,69067
Tasa de mortalidad;Hombres;26;1992;1,804013
Tasa de mortalidad;Hombres;26;1991;1,842522
Tasa de mortalidad;Hombres;27;2020;0,430374
Tasa de mortalidad;Hombres;27;2019;0,429831
Tasa de mortalidad;Hombres;27;2018;0,360047
Tasa de mortalidad;Hombres;27;2017;0,388747
Tasa de mortalidad;Hombres;27;2016;0,431707
Tasa de mortalidad;Hombres;27;2015;0,44332
Tasa de mortalidad;Hombres;27;2014;0,392807
Tasa de mortalidad;Hombres;27;2013;0,387602
Tasa de mortalidad;Hombres;27;2012;0,454796
Tasa de mortalidad;Hombres;27;2011;0,458922
Tasa de mortalidad;Hombres;27;2010;0,446221
Tasa de mortalidad;Hombres;27;2009;0,524542
Tasa de mortalidad;Hombres;27;2008;0,627693
Tasa de mortalidad;Hombres;27;2007;0,610021
Tasa de mortalidad;Hombres;27;2006;0,626731
Tasa de mortalidad;Hombres;27;2005;0,741914
Tasa de mortalidad;Hombres;27;2004;0,775679
Tasa de mortalidad;Hombres;27;2003;0,807256
Tasa de mortalidad;Hombres;27;2002;0,876097
Tasa de mortalidad;Hombres;27;2001;0,838671
Tasa de mortalidad;Hombres;27;2000;0,906398
Tasa de mortalidad;Hombres;27;1999;0,969507
Tasa de mortalidad;Hombres;27;1998;1,123664
Tasa de mortalidad;Hombres;27;1997;1,272215
Tasa de mortalidad;Hombres;27;1996;1,311863
Tasa de mortalidad;Hombres;27;1995;1,690753
Tasa de mortalidad;Hombres;27;1994;1,709217
Tasa de mortalidad;Hombres;27;1993;1,703644
Tasa de mortalidad;Hombres;27;1992;1,925938
Tasa de mortalidad;Hombres;27;1991;1,872562
Tasa de mortalidad;Hombres;28;2020;0,42087
Tasa de mortalidad;Hombres;28;2019;0,393312
Tasa de mortalidad;Hombres;28;2018;0,490812
Tasa de mortalidad;Hombres;28;2017;0,420045
Tasa de mortalidad;Hombres;28;2016;0,384905
Tasa de mortalidad;Hombres;28;2015;0,428457
Tasa de mortalidad;Hombres;28;2014;0,392436
Tasa de mortalidad;Hombres;28;2013;0,400368
Tasa de mortalidad;Hombres;28;2012;0,335096
Tasa de mortalidad;Hombres;28;2011;0,466261
Tasa de mortalidad;Hombres;28;2010;0,461922
Tasa de mortalidad;Hombres;28;2009;0,578233
Tasa de mortalidad;Hombres;28;2008;0,635366
Tasa de mortalidad;Hombres;28;2007;0,655525
Tasa de mortalidad;Hombres;28;2006;0,610902
Tasa de mortalidad;Hombres;28;2005;0,636275
Tasa de mortalidad;Hombres;28;2004;0,862042
Tasa de mortalidad;Hombres;28;2003;0,770157
Tasa de mortalidad;Hombres;28;2002;0,864513
Tasa de mortalidad;Hombres;28;2001;0,916177
Tasa de mortalidad;Hombres;28;2000;1,072658
Tasa de mortalidad;Hombres;28;1999;1,068164
Tasa de mortalidad;Hombres;28;1998;1,127007
Tasa de mortalidad;Hombres;28;1997;1,265839
Tasa de mortalidad;Hombres;28;1996;1,545345
Tasa de mortalidad;Hombres;28;1995;1,811749
Tasa de mortalidad;Hombres;28;1994;1,734552
Tasa de mortalidad;Hombres;28;1993;1,919292
Tasa de mortalidad;Hombres;28;1992;1,922909
Tasa de mortalidad;Hombres;28;1991;2,068305
Tasa de mortalidad;Hombres;29;2020;0,445923
Tasa de mortalidad;Hombres;29;2019;0,395531
Tasa de mortalidad;Hombres;29;2018;0,551346
Tasa de mortalidad;Hombres;29;2017;0,492988
Tasa de mortalidad;Hombres;29;2016;0,398236
Tasa de mortalidad;Hombres;29;2015;0,445592
Tasa de mortalidad;Hombres;29;2014;0,392528
Tasa de mortalidad;Hombres;29;2013;0,438315
Tasa de mortalidad;Hombres;29;2012;0,507349
Tasa de mortalidad;Hombres;29;2011;0,48707
Tasa de mortalidad;Hombres;29;2010;0,493026
Tasa de mortalidad;Hombres;29;2009;0,558429
Tasa de mortalidad;Hombres;29;2008;0,626223
Tasa de mortalidad;Hombres;29;2007;0,647194
Tasa de mortalidad;Hombres;29;2006;0,661877
Tasa de mortalidad;Hombres;29;2005;0,720459
Tasa de mortalidad;Hombres;29;2004;0,781445
Tasa de mortalidad;Hombres;29;2003;0,944042
Tasa de mortalidad;Hombres;29;2002;0,953102
Tasa de mortalidad;Hombres;29;2001;0,94286
Tasa de mortalidad;Hombres;29;2000;1,015928
Tasa de mortalidad;Hombres;29;1999;1,173274
Tasa de mortalidad;Hombres;29;1998;1,19624
Tasa de mortalidad;Hombres;29;1997;1,421502
Tasa de mortalidad;Hombres;29;1996;2,024458
Tasa de mortalidad;Hombres;29;1995;1,968429
Tasa de mortalidad;Hombres;29;1994;2,170103
Tasa de mortalidad;Hombres;29;1993;1,934387
Tasa de mortalidad;Hombres;29;1992;2,242845
Tasa de mortalidad;Hombres;29;1991;2,231893
Tasa de mortalidad;Hombres;30;2020;0,556303
Tasa de mortalidad;Hombres;30;2019;0,47548
Tasa de mortalidad;Hombres;30;2018;0,459431
Tasa de mortalidad;Hombres;30;2017;0,485807
Tasa de mortalidad;Hombres;30;2016;0,547455
Tasa de mortalidad;Hombres;30;2015;0,384818
Tasa de mortalidad;Hombres;30;2014;0,478301
Tasa de mortalidad;Hombres;30;2013;0,479964
Tasa de mortalidad;Hombres;30;2012;0,487053
Tasa de mortalidad;Hombres;30;2011;0,549782
Tasa de mortalidad;Hombres;30;2010;0,543532
Tasa de mortalidad;Hombres;30;2009;0,548373
Tasa de mortalidad;Hombres;30;2008;0,596441
Tasa de mortalidad;Hombres;30;2007;0,69008
Tasa de mortalidad;Hombres;30;2006;0,790404
Tasa de mortalidad;Hombres;30;2005;0,731263
Tasa de mortalidad;Hombres;30;2004;0,810169
Tasa de mortalidad;Hombres;30;2003;0,975795
Tasa de mortalidad;Hombres;30;2002;1,010633
Tasa de mortalidad;Hombres;30;2001;1,066179
Tasa de mortalidad;Hombres;30;2000;1,055561
Tasa de mortalidad;Hombres;30;1999;1,195057
Tasa de mortalidad;Hombres;30;1998;1,363431
Tasa de mortalidad;Hombres;30;1997;1,568139
Tasa de mortalidad;Hombres;30;1996;2,110646
Tasa de mortalidad;Hombres;30;1995;2,123904
Tasa de mortalidad;Hombres;30;1994;2,252981
Tasa de mortalidad;Hombres;30;1993;2,199772
Tasa de mortalidad;Hombres;30;1992;2,411295
Tasa de mortalidad;Hombres;30;1991;2,208826
Tasa de mortalidad;Hombres;31;2020;0,585309
Tasa de mortalidad;Hombres;31;2019;0,505767
Tasa de mortalidad;Hombres;31;2018;0,535547
Tasa de mortalidad;Hombres;31;2017;0,429945
Tasa de mortalidad;Hombres;31;2016;0,503826
Tasa de mortalidad;Hombres;31;2015;0,508597
Tasa de mortalidad;Hombres;31;2014;0,525257
Tasa de mortalidad;Hombres;31;2013;0,40337
Tasa de mortalidad;Hombres;31;2012;0,577944
Tasa de mortalidad;Hombres;31;2011;0,537037
Tasa de mortalidad;Hombres;31;2010;0,504533
Tasa de mortalidad;Hombres;31;2009;0,631337
Tasa de mortalidad;Hombres;31;2008;0,644507
Tasa de mortalidad;Hombres;31;2007;0,713595
Tasa de mortalidad;Hombres;31;2006;0,795445
Tasa de mortalidad;Hombres;31;2005;0,888092
Tasa de mortalidad;Hombres;31;2004;0,932722
Tasa de mortalidad;Hombres;31;2003;1,063469
Tasa de mortalidad;Hombres;31;2002;1,046317
Tasa de mortalidad;Hombres;31;2001;1,14381
Tasa de mortalidad;Hombres;31;2000;1,223369
Tasa de mortalidad;Hombres;31;1999;1,193334
Tasa de mortalidad;Hombres;31;1998;1,446935
Tasa de mortalidad;Hombres;31;1997;1,613484
Tasa de mortalidad;Hombres;31;1996;2,225596
Tasa de mortalidad;Hombres;31;1995;2,266848
Tasa de mortalidad;Hombres;31;1994;2,246235
Tasa de mortalidad;Hombres;31;1993;2,19114
Tasa de mortalidad;Hombres;31;1992;2,318289
Tasa de mortalidad;Hombres;31;1991;2,133934
Tasa de mortalidad;Hombres;32;2020;0,625559
Tasa de mortalidad;Hombres;32;2019;0,519222
Tasa de mortalidad;Hombres;32;2018;0,483332
Tasa de mortalidad;Hombres;32;2017;0,53755
Tasa de mortalidad;Hombres;32;2016;0,470086
Tasa de mortalidad;Hombres;32;2015;0,498106
Tasa de mortalidad;Hombres;32;2014;0,495281
Tasa de mortalidad;Hombres;32;2013;0,486801
Tasa de mortalidad;Hombres;32;2012;0,527903
Tasa de mortalidad;Hombres;32;2011;0,505495
Tasa de mortalidad;Hombres;32;2010;0,610742
Tasa de mortalidad;Hombres;32;2009;0,593795
Tasa de mortalidad;Hombres;32;2008;0,689877
Tasa de mortalidad;Hombres;32;2007;0,664637
Tasa de mortalidad;Hombres;32;2006;0,798734
Tasa de mortalidad;Hombres;32;2005;1,012408
Tasa de mortalidad;Hombres;32;2004;0,903015
Tasa de mortalidad;Hombres;32;2003;1,130311
Tasa de mortalidad;Hombres;32;2002;1,131238
Tasa de mortalidad;Hombres;32;2001;1,205846
Tasa de mortalidad;Hombres;32;2000;1,28939
Tasa de mortalidad;Hombres;32;1999;1,3739
Tasa de mortalidad;Hombres;32;1998;1,514889
Tasa de mortalidad;Hombres;32;1997;1,735887
Tasa de mortalidad;Hombres;32;1996;2,351081
Tasa de mortalidad;Hombres;32;1995;2,452056
Tasa de mortalidad;Hombres;32;1994;2,357333
Tasa de mortalidad;Hombres;32;1993;2,257286
Tasa de mortalidad;Hombres;32;1992;2,164461
Tasa de mortalidad;Hombres;32;1991;2,103231
Tasa de mortalidad;Hombres;33;2020;0,580687
Tasa de mortalidad;Hombres;33;2019;0,476393
Tasa de mortalidad;Hombres;33;2018;0,523256
Tasa de mortalidad;Hombres;33;2017;0,559833
Tasa de mortalidad;Hombres;33;2016;0,572975
Tasa de mortalidad;Hombres;33;2015;0,529562
Tasa de mortalidad;Hombres;33;2014;0,559127
Tasa de mortalidad;Hombres;33;2013;0,564
Tasa de mortalidad;Hombres;33;2012;0,583358
